2024-05-24 19-02-21 top info:
Tasks: 411 total,   4 running, 406 sleeping,   0 stopped,   1 zombie
  Mem:  6079216K total,  3479480K used,  2599736K free,    39960K buffers
 Swap:  3343564K total,        0K used,  3343564K free,  1404476K cached
800%cpu 274%user   0%nice 311%sys 215%idle   0%iow   0%irq   0%sirq   0%host
  PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
  492 system       20   0  10G 5.7M 4.6M S  0.0   0.0   0:00.04 lbs_hidl_service
  491 root         20   0  10G 5.8M 4.9M S  0.0   0.0   0:01.16 android.hardware.usb@1.2-service-mediatekv2
  487 system       20   0  10G 5.3M 4.5M S  0.0   0.0   0:00.10 android.hardware.thermal@2.0-service.mtk
  486 system       20   0  10G 7.0M 5.7M S  0.0   0.1   0:14.93 android.hardware.sensors@2.0-service.multihal-mediatek
  484 mediacodec   20   0  63M  18M  14M S  0.0   0.3   0:06.90 android.hardware.media.c2@1.2-mediatek
  483 system       20   0  10G 5.4M 4.5M S  0.0   0.0   0:00.71 android.hardware.health@2.1-service
  482 system       -3  -8  11G  20M  16M S  0.0   0.3   0:16.40 android.hardware.graphics.composer@2.1-service
  481 system       20   0  10G 9.1M 7.5M S  0.0   0.1   0:00.42 android.hardware.graphics.allocator@4.0-service-mediatek
  480 system       20   0  10G 9.2M 7.7M S  0.0   0.1   0:00.05 android.hardware.gnss-service.mediatek
  479 system       20   0  10G 6.2M 5.2M S  0.0   0.1   0:00.02 android.hardware.gatekeeper@1.0-service
  478 media        20   0  10G  10M 8.3M S  0.0   0.1   0:00.04 android.hardware.drm@1.4-service.widevine
  476 root         20   0  10G 3.7M 2.9M S  0.0   0.0   0:00.03 ip6tables-restore --noflush -w -v
  475 root         20   0  10G 4.0M 2.9M S  0.0   0.0   0:00.03 iptables-restore --noflush -w -v
  474 media        20   0  10G 8.2M 7.0M S  0.0   0.1   0:00.03 android.hardware.drm@1.4-service.clearkey
  473 bluetooth    20   0  10G 5.8M 4.7M S  0.0   0.0   0:00.05 android.hardware.bluetooth@1.1-service-mediatek
  471 system       20   0  10G 3.3M 2.6M S  0.0   0.0   0:00.01 android.hidl.allocator@1.0-service
  467 root         20   0 1.7G 178M 139M S  0.0   3.0   0:03.20 zygote
  466 root         20   0  14G 203M 155M S  0.0   3.4   0:03.63 zygote64
  465 root         20   0  11G  11M 9.2M S  0.0   0.1   0:01.63 netd
  464 statsd       20   0  10G 5.2M 4.4M S  0.0   0.0   0:00.84 statsd
  462 root         20   0    0    0    0 I  0.0   0.0   0:02.35 [kworker/1:2-events]
  437 tombstoned   20   0  10G 2.9M 2.4M S  0.0   0.0   0:00.01 tombstoned
  427 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  426 root         20   0    0    0    0 S  0.0   0.0   0:02.07 [jbd2/dm-7-8]
  407 system       20   0  10G 7.1M 6.0M S  0.0   0.1   0:00.03 android.hardware.keymaster@4.1-service
  406 keystore     20   0  11G  14M  12M S  0.0   0.2   0:00.13 keystore2 /data/misc/keystore
  405 system       20   0  10G 5.5M 4.4M S  0.0   0.0   0:14.62 android.system.suspend@1.0-service
  404 system       20   0  10G 4.0M 3.3M S  0.0   0.0   0:00.03 wmt_launcher -p /vendor/firmware/ -o 1
  401 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  400 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [jbd2/mmcblk0p13]
  396 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  395 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [jbd2/mmcblk0p14]
  391 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  387 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  386 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [jbd2/mmcblk0p16]
  382 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  381 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [jbd2/mmcblk0p15]
  376 root         20   0  10G 5.6M 4.7M S  0.0   0.0   0:00.02 android.hardware.boot@1.2-service
  375 root         20   0  10G 8.9M 6.9M S  0.0   0.1   0:00.22 vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
  369 root         -2   0    0    0    0 S  0.0   0.0   0:00.00 [psimon]
  368 system       20   0  10G 4.8M 4.0M S  0.0   0.0   0:00.08 vndservicemanager /dev/vndbinder
  367 system       20   0  10G 6.6M 5.1M S  0.0   0.1   0:03.22 hwservicemanager
  366 system       20   0  10G 5.4M 4.3M S  0.0   0.0   0:01.87 servicemanager
  365 lmkd         -2   0  10G 3.0M 2.4M S  0.0   0.0   0:00.17 lmkd
  364 logd         18  -2  10G 7.0M 4.7M S  0.0   0.1   0:22.57 logd
  336 root         20   0  10G 8.6M 6.0M S  0.0   0.1   0:03.57 ueventd
  334 root         20   0  10G 7.9M 5.8M S  0.0   0.1   0:00.57 init subcontext u:r:vendor_init:s0 16
  333 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [touch_resume]
  332 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_diag]
  331 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_guest_inf]
  330 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_flash_wq]
  329 root         RT   0    0    0    0 S  0.0   0.0   0:00.21 [irq/134-hxcommo]
  326 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [HX_boot_upgrade]
  325 root          0 -20    0    0    0 I  0.0   0.0   0:00.44 [kworker/3:1H-kblockd]
  324 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  323 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
  322 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  321 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  320 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
  319 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  318 root          0 -20    0    0    0 I  0.0   0.0   0:00.56 [kworker/1:1H-kblockd]
  317 root          0 -20    0    0    0 I  0.0   0.0   0:00.17 [kworker/4:1H-kblockd]
  316 root          0 -20    0    0    0 I  0.0   0.0   0:00.15 [kworker/5:1H-kblockd]
  310 root          0 -20    0    0    0 I  0.0   0.0   0:00.60 [kworker/2:1H-kblockd]
  308 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  307 root          0 -20    0    0    0 I  0.0   0.0   0:00.56 [kworker/0:1H-kblockd]
  306 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
  305 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  304 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  303 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  302 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  301 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
  300 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
  299 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [jbd2/mmcblk0p11]
  296 root          0 -20    0    0    0 I  0.0   0.0   0:00.09 [kworker/7:1H-kblockd]
  295 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [qos_recv]
  289 root         20   0    0    0    0 S  0.0   0.0   0:01.96 [charger_thread]
  288 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-tpd]
  287 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/142-extcon_]
  286 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [extcon_usb]
  285 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accel_polling]
  284 root          0 -20    0    0    0 I  0.0   0.0   0:00.13 [kworker/6:1H-kblockd]
  283 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mmc_complete]
  282 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [stk_ps_tune0_wq]
  281 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp-ppm]
  280 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [Init_1_Stress]
  279 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [EEM_CTRL_GPU]
  278 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [EEM_CTRL_CCI]
  277 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [EEM_CTRL_B]
  276 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [EEM_CTRL_L]
  275 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:6]
  274 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:0]
  273 root         20   0    0    0    0 D  0.0   0.0   0:03.21 [ipi_cpu_dvfs_rt]
  272 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipv6_addrconf]
  267 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/151-1124000]
  266 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dm_bufio_cache]
  265 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [gauge_timer_thr]
  264 root         RT   0    0    0    0 S  0.0   0.0   0:00.11 [irq/153-3-001a]
  263 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [charger_in]
  262 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tcpc_power_off]
  261 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [chgdet_thread]
  260 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [power_misc_thre]
  259 root         20   0    0    0    0 S  0.0   0.0   0:00.17 [battery_thread]
  258 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [gauge_coulomb_t]
  257 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-vcodec-enc]
  256 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-vcodec-dec]
  255 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
  254 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
  253 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [type_c_port0]
  252 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [pps_request_typ]
  251 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [tcpc_timer_type]
  250 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether_rps]
  249 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether_rx1]
  248 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether]
  247 root          0 -20    0    0    0 S  0.0   0.0   0:00.00 [ccu-enque]
  246 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb20_st_wq]
  245 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dram_vcore_wq]
  244 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_core_wq]
  243 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_freq_wq]
  242 root          0 -20    0    0    0 S  0.0   0.0   0:00.47 [krtatm]
  241 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bcct_chrlmt_wor]
  240 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [hang_detect1]
  239 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [hang_detect]
  238 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lt_wq]
  237 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_fstb]
  236 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_mini_top]
  235 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fpsgo_notifier_]
  234 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bwq_ntf_wq]
  233 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [pobqos_ntf_wq]
  232 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_usrtch__work]
  231 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-7]
  230 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-6]
  229 root         RT   0    0    0    0 D  0.0   0.0   0:00.01 [wdtk-5]
  228 root         RT   0    0    0    0 S  0.0   0.0   0:00.49 [btif_rxd]
  227 root         RT   0    0    0    0 D  0.0   0.0   0:00.01 [wdtk-4]
  226 root         RT   0    0    0    0 D  0.0   0.0   0:00.01 [wdtk-3]
  225 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-2]
  224 root         RT   0    0    0    0 D  0.0   0.0   0:00.01 [wdtk-1]
  223 root         RT   0    0    0    0 D  0.0   0.0   0:00.01 [wdtk-0]
  221 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt-wdk]
  220 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [amms_task]
  219 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [disp_switch_mod]
  218 root         RT   0    0    0    0 S  0.0   0.0   0:00.47 [present_fence_w]
  217 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [disp_od_trigger]
  216 root         RT   0    0    0    0 S  0.0   0.0   0:00.19 [disp_delay_trig]
  215 root         20   0    0    0    0 S  0.0   0.0   0:00.04 [display_check_a]
  214 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [decouple_trigge]
  213 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [decouple_update]
  212 root         RT   0    0    0    0 D  0.0   0.0   0:00.08 [disp_check]
  211 root         20   0    0    0    0 S  0.0   0.0   0:01.92 [disp_idlemgr]
  209 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [ddp_irq_log_kth]
  207 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tmem_regmgr_def]
  206 root         20   0    0    0    0 S  0.0   0.0   0:02.10 [pbm]
  205 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet_eint]
  204 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dismicQueue]
  203 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet]
  201 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi5]
  200 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi4]
  199 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi3]
  198 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi2]
  197 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi1]
  196 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi0]
  195 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_fence]
  194 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_kpi]
  193 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_notify_sw_v]
  192 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [hwrng]
  151 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [kswapd0]
  126 root         20   0    0    0    0 I  0.0   0.0   0:01.58 [kworker/0:1-events]
  125 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cfg80211]
  123 root         20   0    0    0    0 S  0.0   0.0   0:00.17 [mdrt_thread]
  122 root         20   0    0    0    0 D  0.0   0.0   0:00.09 [ion_history]
  121 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_carveout_he]
  120 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_mm_heap_for]
  118 root         20   0    0    0    0 S  0.0   0.0   0:00.51 [ion_mm_heap]
  116 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_system_heap]
  115 root         20   0    0    0    0 S  0.0   0.0   0:00.40 [dlpt_notify_thr]
  114 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [bat_percent_not]
  113 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lbat_service]
  112 root         RT   0    0    0    0 S  0.0   0.0   0:00.07 [irq/277-mt6358-]
  111 root         20   0    0    0    0 I  0.0   0.0   0:00.28 [kworker/7:1-events]
  110 root         RT   0    0    0    0 S  0.0   0.0   0:00.01 [watchdogd]
  109 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [devfreq_wq]
  108 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [pd_dbg_info]
  107 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_mdp_task]
  106 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_resource]
  105 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  104 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  103 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  102 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  101 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
  100 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   99 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   98 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   97 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   96 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   95 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   94 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   93 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   92 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   91 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   90 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   89 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   88 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   87 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   86 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   85 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   84 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   83 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   82 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   81 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   80 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   79 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   78 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   77 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   76 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   75 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [task_exec_wq]
   74 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   73 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [task_exec_wq]
   72 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   71 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [task_exec_wq]
   70 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   69 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   68 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   67 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   66 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   65 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   64 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [blk_crypto_wq]
   63 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kblockd]
   62 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [crypto]
   61 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [kcompactd0]
   60 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [writeback]
   59 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [oom_reaper]
   58 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_wq]
   57 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
   56 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
   54 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SSPM_WQ]
   52 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [kauditd]
   51 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [rcu_tasks_kthre]
   50 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [netns]
   49 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:0H-kblockd]
   48 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:0-rcu_gp]
   47 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [ksoftirqd/7]
   46 root         RT   0    0    0    0 S  0.0   0.0   0:00.05 [migration/7]
   45 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/7]
   44 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:0H-kblockd]
   42 root         20   0    0    0    0 S  0.0   0.0   0:00.02 [ksoftirqd/6]
   41 root         RT   0    0    0    0 S  0.0   0.0   0:00.07 [migration/6]
   40 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/6]
   39 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:0H]
   38 root         20   0    0    0    0 I  0.0   0.0   0:00.02 [kworker/5:0-mm_percpu_wq]
   37 root         20   0    0    0    0 S  0.0   0.0   0:00.02 [ksoftirqd/5]
   36 root         RT   0    0    0    0 S  0.0   0.0   0:00.09 [migration/5]
   35 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/5]
   34 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0H-kblockd]
   33 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0-mm_percpu_wq]
   32 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [ksoftirqd/4]
   31 root         RT   0    0    0    0 S  0.0   0.0   0:00.08 [migration/4]
   30 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/4]
   29 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:0H-kblockd]
   28 root         20   0    0    0    0 I  0.0   0.0   0:00.02 [kworker/3:0-mm_percpu_wq]
   27 root         20   0    0    0    0 S  0.0   0.0   0:00.03 [ksoftirqd/3]
   26 root         RT   0    0    0    0 S  0.0   0.0   0:00.09 [migration/3]
   25 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/3]
   24 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:0H-kblockd]
   23 root         20   0    0    0    0 I  0.0   0.0   0:01.41 [kworker/2:0-events]
   22 root         20   0    0    0    0 S  0.0   0.0   0:00.04 [ksoftirqd/2]
   21 root         RT   0    0    0    0 S  0.0   0.0   0:00.10 [migration/2]
   20 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/2]
   17 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [ksoftirqd/1]
   16 root         RT   0    0    0    0 S  0.0   0.0   0:00.11 [migration/1]
   15 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/1]
   14 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/0]
   13 root         RT   0    0    0    0 S  0.0   0.0   0:00.14 [migration/0]
   12 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [rcu_bh]
   11 root         20   0    0    0    0 I  0.0   0.0   0:00.36 [rcu_sched]
   10 root         20   0    0    0    0 I  0.0   0.0   0:04.03 [rcu_preempt]
    9 root         20   0    0    0    0 S  0.0   0.0   0:00.17 [ksoftirqd/0]
    8 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mm_percpu_wq]
    6 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:0H-kblockd]
    4 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [rcu_par_gp]
    3 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [rcu_gp]
    2 root         20   0    0    0    0 S  0.0   0.0   0:00.03 [kthreadd]
    1 root         20   0  10G  14M 8.8M S  0.0   0.2   0:03.13 init second_stage


