2024-07-08 16-02-35 top info:
Tasks: 435 total,   4 running, 430 sleeping,   0 stopped,   1 zombie
  Mem:      7.6G total,      4.7G used,      2.8G free,       57M buffers
 Swap:      4.2G total,      204M used,      4.0G free,      2.8G cached
800%cpu 281%user   0%nice 155%sys 365%idle   0%iow   0%irq   0%sirq   0%host
  PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
  114 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_mm_heap_for]
  113 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_comm_pool]
  112 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_mm_heap_for]
  111 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_comm_pool]
  110 root         20   0    0    0    0 S  0.0   0.0   0:00.03 [ion_mm_heap_for]
  108 root         20   0    0    0    0 S  0.0   0.0   0:07.74 [ion_mm_heap]
  106 root         20   0    0    0    0 S  0.0   0.0   0:07.10 [dlpt_notify_thr]
  105 root         20   0    0    0    0 S  0.0   0.0   0:00.03 [bat_percent_not]
  104 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lbat_service]
  103 root         RT   0    0    0    0 S  0.0   0.0   0:07.20 [irq/200-mt6358-]
  100 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cfg80211]
   98 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [devfreq_wq]
   97 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [charger_in]
   96 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tcpc_power_off]
   95 root         20   0    0    0    0 S  0.0   0.0   0:00.14 [chgdet_thread]
   94 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [pd_dbg_info]
   93 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_mdp_task]
   92 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_resource]
   91 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   90 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   89 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   88 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   87 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   86 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   85 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   84 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   83 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   82 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   81 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   80 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   79 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   78 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   77 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   76 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   75 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   74 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   73 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   72 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   71 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   70 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   69 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   68 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   67 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   66 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   65 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   64 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   63 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   62 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   61 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   60 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   59 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kblockd]
   58 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [crypto]
   57 root         20   0    0    0    0 S  0.0   0.0   0:00.19 [kcompactd0]
   56 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [writeback]
   55 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [oom_reaper]
   54 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
   53 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
   51 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [amms_task]
   50 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SSPM_WQ]
   47 root          0 -20    0    0    0 I  0.0   0.0   0:00.01 [kworker/7:0H]
   45 root         20   0    0    0    0 S  0.0   0.0   0:00.27 [ksoftirqd/7]
   44 root         RT   0    0    0    0 S  0.0   0.0   0:02.17 [migration/7]
   43 root         20   0    0    0    0 S  0.0   0.0   0:02.67 [cpuhp/7]
   42 root          0 -20    0    0    0 I  0.0   0.0   0:00.02 [kworker/6:0H]
   40 root         20   0    0    0    0 S  0.0   0.0   0:00.17 [ksoftirqd/6]
   39 root         RT   0    0    0    0 S  0.0   0.0   0:02.05 [migration/6]
   38 root         20   0    0    0    0 S  0.0   0.0   0:01.88 [cpuhp/6]
   37 root          0 -20    0    0    0 I  0.0   0.0   0:00.01 [kworker/5:0H]
   35 root         20   0    0    0    0 S  0.0   0.0   0:00.28 [ksoftirqd/5]
   34 root         RT   0    0    0    0 S  0.0   0.0   0:01.95 [migration/5]
   33 root         20   0    0    0    0 S  0.0   0.0   0:01.86 [cpuhp/5]
   32 root          0 -20    0    0    0 I  0.0   0.0   0:00.02 [kworker/4:0H]
   30 root         20   0    0    0    0 S  0.0   0.0   0:00.24 [ksoftirqd/4]
   29 root         RT   0    0    0    0 S  0.0   0.0   0:01.86 [migration/4]
   28 root         20   0    0    0    0 S  0.0   0.0   0:11.12 [cpuhp/4]
   27 root          0 -20    0    0    0 I  0.0   0.0   0:00.04 [kworker/3:0H]
   25 root         20   0    0    0    0 S  0.0   0.0   0:00.33 [ksoftirqd/3]
   24 root         RT   0    0    0    0 S  0.0   0.0   0:02.36 [migration/3]
   23 root         20   0    0    0    0 S  0.0   0.0   0:03.39 [cpuhp/3]
   22 root          0 -20    0    0    0 I  0.0   0.0   0:00.04 [kworker/2:0H]
   20 root         20   0    0    0    0 S  0.0   0.0   0:00.33 [ksoftirqd/2]
   19 root         RT   0    0    0    0 S  0.0   0.0   0:01.97 [migration/2]
   18 root         20   0    0    0    0 S  0.0   0.0   0:03.43 [cpuhp/2]
   17 root          0 -20    0    0    0 I  0.0   0.0   0:00.04 [kworker/1:0H]
   15 root         20   0    0    0    0 S  0.0   0.0   0:00.39 [ksoftirqd/1]
   14 root         RT   0    0    0    0 S  0.0   0.0   0:01.72 [migration/1]
   13 root         20   0    0    0    0 S  0.0   0.0   0:04.29 [cpuhp/1]
   12 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/0]
   11 root         RT   0    0    0    0 S  0.0   0.0   0:03.67 [migration/0]
   10 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [rcu_bh]
    9 root         20   0    0    0    0 I  0.0   0.0   0:01.88 [rcu_sched]
    8 root         20   0    0    0    0 I  0.0   0.0   0:22.59 [rcu_preempt]
    7 root         20   0    0    0    0 S  0.0   0.0   0:01.77 [ksoftirqd/0]
    6 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mm_percpu_wq]
    4 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:0H]
    2 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [kthreadd]
    1 root         20   0  86M 8.9M 7.4M S  0.0   0.1   0:06.28 init second_stage


2024-07-08 16-04-01 top info:
Tasks: 439 total,   1 running, 437 sleeping,   0 stopped,   1 zombie
  Mem:      7.6G total,      4.8G used,      2.8G free,       58M buffers
 Swap:      4.2G total,      198M used,      4.0G free,      2.8G cached
800%cpu  73%user   0%nice  87%sys 640%idle   0%iow   0%irq   0%sirq   0%host
  PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
 2488 u0_a86       10 -10  11G 323M 323M S 63.3   4.1  78:15.85 com.yangcong345.android.phone
  490 system       -2  -8 1.0G  50M  40M S 36.6   0.6  22:23.22 surfaceflinger
  463 system       -3  -8 367M  12M  12M S 23.3   0.1  12:33.00 android.hardware.graphics.composer@2.1-service
12741 shell        20   0  35M 4.0M 3.2M R 10.0   0.0   0:00.08 top -b -n 1 -d 5
 3259 u0_a114      20   0 5.9G 135M 112M S 10.0   1.7   6:22.62 com.yangcong345.eye.protection
 3293 u0_i9000     10 -10 1.7G 212M 126M S  6.6   2.6   4:42.96 com.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0
  930 system       18  -2 8.5G 189M 189M S  6.6   2.4   8:39.39 system_server
12518 root          0 -20    0    0    0 I  3.3   0.0   0:00.44 [kworker/u17:2]
12498 root         20   0    0    0    0 I  3.3   0.0   0:00.63 [kworker/u16:7]
12033 root         20   0    0    0    0 D  3.3   0.0   0:01.34 [kworker/u16:5]
11923 shell        20   0  34M 3.4M 2.7M S  3.3   0.0   0:01.36 logcat -v threadtime -b all
11825 root         20   0    0    0    0 I  3.3   0.0   0:00.42 [kworker/4:1]
11651 root          0 -20    0    0    0 I  3.3   0.0   0:10.35 [kworker/u17:3]
10863 root          0 -20    0    0    0 I  3.3   0.0   0:15.38 [kworker/u17:0]
 1742 shell        20   0 167M 5.2M 4.3M S  3.3   0.0   0:38.40 adbd --root_seclabel=u:r:su:s0
 1268 root         RT   0    0    0    0 S  3.3   0.0   1:43.10 [disp_queue_P0]
  393 system       20   0  94M 6.4M 5.7M S  3.3   0.0   6:02.40 android.system.suspend@1.0-service
  343 logd         18  -2 162M 5.5M 3.8M S  3.3   0.0   1:02.26 logd
  308 root         20   0    0    0    0 D  3.3   0.0   1:12.30 [kworker/u16:6]
12411 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:1]
12136 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:1]
11863 shell        20   0 4.1G  91M  70M S  0.0   1.1   0:00.97 com.android.commands.monkey
11827 root         20   0    0    0    0 I  0.0   0.0   0:00.83 [kworker/5:0]
11821 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:1]
11820 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:0]
11780 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:2]
11777 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:2]
11776 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0]
11775 root         20   0    0    0    0 I  0.0   0.0   0:05.78 [kworker/u16:2]
11574 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:1]
11443 root         20   0    0    0    0 I  0.0   0.0   0:04.12 [kworker/5:1]
11346 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:0]
11336 root         20   0    0    0    0 I  0.0   0.0   0:01.21 [kworker/3:0]
11315 root         20   0    0    0    0 I  0.0   0.0   0:00.15 [kworker/7:1]
11307 root         20   0    0    0    0 I  0.0   0.0   0:01.65 [kworker/1:2]
11298 root         20   0    0    0    0 I  0.0   0.0   0:01.45 [kworker/0:0]
11251 root         20   0    0    0    0 I  0.0   0.0   0:09.07 [kworker/u16:3]
11126 root         20   0    0    0    0 I  0.0   0.0   0:09.04 [kworker/u16:0]
11073 root         20   0    0    0    0 I  0.0   0.0   0:09.99 [kworker/5:3]
10834 root         20   0    0    0    0 I  0.0   0.0   0:01.56 [kworker/5:2]
10734 root          0 -20    0    0    0 I  0.0   0.0   0:17.01 [kworker/u17:1]
10555 root         20   0    0    0    0 I  0.0   0.0   0:19.22 [kworker/u16:1]
10540 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:0]
10452 root         20   0    0    0    0 I  0.0   0.0   0:06.86 [kworker/2:2]
 9735 root         20   0    0    0    0 I  0.0   0.0   0:10.14 [kworker/4:2]
 7355 root         20   0    0    0    0 I  0.0   0.0   1:11.95 [kworker/u16:4]
 6038 system       20   0  98M  10M 8.3M S  0.0   0.1   0:45.29 vendor.mediatek.hardware.mms@1.5-service
 5828 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 5433 root         20   0    0    0    0 I  0.0   0.0   1:12.95 [kworker/u16:8]
 5300 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 5234 u0_a80       20   0 6.2G 186M 126M S  0.0   2.3   0:14.78 com.yangcong345.pad.systemsetting
 3592 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fs_suspend_syss]
 3571 system       20   0 5.1G  71M  49M S  0.0   0.9   0:00.66 com.android.keychain
 3522 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 3490 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 3271 u0_a112      20   0 1.5G  69M  52M S  0.0   0.8   0:00.83 com.android.webview:webview_service
 3172 u0_a86       20   0    0    0    0 Z  0.0   0.0   0:00.01 [ZIDThreadPoolEx]
 3046 u0_a62       20   0 5.1G  77M  53M S  0.0   0.9   0:00.76 com.android.calendar
 2861 system       20   0 5.1G  74M  55M S  0.0   0.9   0:00.67 com.hra.security_manage:hra_provider
 2679 u0_a44       20   0 5.1G  75M  53M S  0.0   0.9   0:00.72 com.android.providers.calendar
 2678 nobody       20   0  34M 1.9M 1.1M S  0.0   0.0   0:00.24 dnslinspirer
 2623 u0_a86       20   0 5.4G  27M 1.5M S  0.0   0.3   1:42.96 enohp.diordna.543gnocgnay.moc
 2570 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 2129 u0_a102      20   0 5.4G  90M  69M S  0.0   1.1   0:01.30 com.adups.fota
 2101 u0_a53       20   0 5.2G  97M  77M S  0.0   1.2   0:02.67 android.process.media
 2048 u0_a84       20   0 5.5G  84M  59M S  0.0   1.0   0:01.11 com.debug.loggerui
 2024 u0_a40       20   0 5.1G  88M  65M S  0.0   1.1   0:01.32 android.process.acore
 1934 u0_a78       20   0 5.1G  74M  52M S  0.0   0.9   0:00.63 com.android.printspooler
 1909 u0_a92       20   0 7.1G 238M 178M S  0.0   3.0   0:57.89 com.yangcong345.cloud.ui.launcher
 1890 u0_a88       20   0 5.1G  67M  43M S  0.0   0.8   0:00.54 com.android.smspush
 1870 u0_a69       20   0 6.8G  82M  82M S  0.0   1.0   0:47.80 com.yangcong345.cloud.launcher
 1843 secure_element 20 0 5.1G  62M  43M S  0.0   0.7   0:00.56 com.android.se
 1704 system       20   0 5.1G  86M  63M S  0.0   1.0   0:00.73 com.android.deskclock
 1702 system       20   0  35M 3.7M 3.3M S  0.0   0.0   0:00.66 batterywarning
 1665 root         20   0    0    0    0 I  0.0   0.0   0:03.31 [kworker/7:2]
 1637 bluetooth    20   0 5.7G  84M  73M S  0.0   1.0   0:02.85 com.android.bluetooth
 1611 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 1516 u0_a106      20   0 5.2G  87M  69M S  0.0   1.1   0:01.81 com.android.launcher3
 1493 u0_a64       20   0 1.5G  96M  78M S  0.0   1.2   1:07.74 com.google.android.inputmethod.pinyin
 1474 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 1445 u0_a51       20   0 5.1G  69M  52M S  0.0   0.8   0:00.65 android.ext.services
 1407 system       20   0 5.8G 144M 127M S  0.0   1.8   0:11.57 com.android.settings
 1390 webview_zygote 20 0 1.6G  53M  37M S  0.0   0.6   0:00.25 webview_zygote
 1354 radio        20   0 5.5G  80M  72M S  0.0   1.0   0:07.19 com.android.phone
 1331 network_stack 20  0 5.2G  67M  67M S  0.0   0.8   0:05.22 com.android.networkstack
 1282 wifi         20   0 2.0G  11M  10M S  0.0   0.1   0:00.93 wpa_supplicant -g@android:wpa_wlan0
 1261 u0_a100      20   0 6.7G 162M 150M S  0.0   2.0   2:01.40 com.android.systemui
 1260 root         10 -10    0    0    0 S  0.0   0.0   0:04.66 [rx_thread]
 1259 root         10 -10    0    0    0 S  0.0   0.0   0:11.47 [hif_thread]
 1258 root         10 -10    0    0    0 S  0.0   0.0   0:53.95 [tx_thread]
 1227 wifi         20   0  60M 6.9M 6.3M S  0.0   0.0   0:01.12 android.hardware.wifi@1.0-service-lazy-mediatek
  923 root         20   0    0    0    0 I  0.0   0.0   0:01.53 [kworker/6:2]
  757 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fm_eint_wq]
  756 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fm_timer_wq]
  644 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  636 root         20   0  34M 3.0M 2.7M S  0.0   0.0   0:00.26 ip6tables-restore --noflush -w -v
  635 root         20   0  34M 3.2M 2.6M S  0.0   0.0   0:00.28 iptables-restore --noflush -w -v
  619 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  618 system       20   0  92M 4.4M 4.3M S  0.0   0.0   0:00.04 netdagent
  616 root         20   0  43M 8.0M 7.3M S  0.0   0.1   0:00.05 update_engine --logtostderr --logtofile --foreground
  615 tombstoned   20   0  34M 2.0M 1.9M S  0.0   0.0   0:00.01 tombstoned
  614 system       20   0 2.0G 5.5M 5.0M S  0.0   0.0   0:00.04 gatekeeperd /data/misc/gatekeeper
  613 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [mtk_wmtd_worker]
  612 root         20   0    0    0    0 S  0.0   0.0   0:00.45 [mtk_wmtd]
  610 mediacodec   20   0 258G  22M  17M S  0.0   0.2   0:37.63 media.swcodec oid.media.swcodec/bin/mediaswcodec
  608 wifi         20   0  34M 2.4M 2.2M S  0.0   0.0   0:00.23 wlan_assistant
  607 system       20   0  81M 8.2M 7.6M S  0.0   0.1   0:00.10 vendor.mediatek.hardware.pq@2.2-service
  606 gps          20   0  59M 3.6M 3.6M S  0.0   0.0   0:02.34 mtk_agpsd
  605 system       20   0 9.1M 2.9M 2.7M S  0.0   0.0   0:01.25 thermalloadalgod
  602 system       20   0  34M 3.4M 3.2M S  0.0   0.0   0:01.11 thermal
  600 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [mtk_stp_btm]
  598 root         20   0    0    0    0 S  0.0   0.0   0:00.08 [mtk_stp_psm]
  597 cameraserver 20   0 281M  37M  32M S  0.0   0.4   0:00.89 camerahalserver
  595 system       20   0  76M 5.0M 4.8M S  0.0   0.0   1:48.86 android.hardware.sensors@2.0-service-mediatek
  576 mediacodec   20   0  94M  16M  13M S  0.0   0.2   0:27.57 media.codec hw/android.hardware.media.omx@1.0-service
  575 wifi         20   0  38M 5.2M 4.4M S  0.0   0.0   0:04.97 wificond
  573 root         30  10  96M 5.4M 4.4M S  0.0   0.0   0:01.98 storaged
  571 statsd       20   0 129M 6.3M 5.6M S  0.0   0.0   0:01.83 statsd
  569 shell        20   0 2.0G 3.5M 3.3M S  0.0   0.0   0:00.19 netdiag
  568 system       20   0  57M 3.8M 3.6M S  0.0   0.0   0:00.47 mobile_log_d
  567 media        20   0  75M  20M  17M S  0.0   0.2   0:00.98 mediaserver
  566 media        20   0 2.0G  12M  11M S  0.0   0.1   0:00.16 media.metrics diametrics
  565 mediaex      20   0 258G  25M  20M S  0.0   0.3   0:00.53 media.extractor aextractor
  559 media        20   0  15M 5.3M 4.8M S  0.0   0.0   0:00.04 mediadrmserver
  558 keystore     20   0 2.0G 7.0M 6.4M S  0.0   0.0   0:00.05 keystore /data/misc/keystore
  553 root         20   0 161M 6.6M 4.9M S  0.0   0.0   0:02.56 installd
  552 system       20   0  51M  18M  16M S  0.0   0.2   0:00.38 vtservice
  551 system       20   0  34M 3.3M 3.1M S  0.0   0.0   0:00.01 thermald
  550 incidentd    20   0  75M 4.7M 4.3M S  0.0   0.0   0:00.03 incidentd
  548 drm          20   0  46M  17M  15M S  0.0   0.2   0:00.31 drmserver
  547 shell        20   0  10M 3.1M 2.9M S  0.0   0.0   0:00.39 connsyslogger
  546 cameraserver 20   0  39M  14M  12M S  0.0   0.1   0:00.24 cameraserver
  543 system       20   0 108M 3.6M 3.3M S  0.0   0.0   0:00.02 lbs_dbg
  542 gps          20   0  35M 5.3M 5.1M S  0.0   0.0   0:11.07 mnld
  495 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [psimon]
  494 system       20   0 9.4M 3.2M 3.0M S  0.0   0.0   0:22.75 fuelgauged
  488 lmkd         -2   0  34M 2.5M 2.0M S  0.0   0.0   0:00.65 lmkd
  486 gpu_service  20   0 2.0G 5.8M 5.3M S  0.0   0.0   0:00.03 gpuservice
  484 audioserver  20   0 2.4G  27M  22M S  0.0   0.3   0:24.14 audioserver
  483 nobody       20   0  35M 3.6M 3.2M S  0.0   0.0   0:01.32 ashmemd
  481 root         20   0  38M 5.6M 4.9M S  0.0   0.0   0:00.03 vendor.mediatek.hardware.nvram@1.1-service
  480 system       20   0  77M 7.1M 5.8M S  0.0   0.0   0:04.50 vendor.mediatek.hardware.mtkpower@1.0-service
